corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
01516368,산돌,419120,K,사업보고서 (2024.12),20250318000782,산돌,20250318,연
00366438,산일전기,062040,Y,[기재정정]사업보고서 (2024.12),20250328001583,산일전기,20250328,
00799177,삼기,122350,K,사업보고서 (2024.12),20250318001137,삼기,20250318,연
01526806,삼기에너지솔루션즈,419050,K,사업보고서 (2024.12),20250318001156,삼기에너지솔루션즈,20250318,연
00125488,삼륭물산,014970,K,사업보고서 (2024.12),20250320000980,삼륭물산,20250320,연
00125646,삼목에스폼,018310,K,사업보고서 (2024.12),20250320001557,삼목에스폼,20250320,연
00351092,삼보모터스,053700,K,사업보고서 (2024.12),20250320001598,삼보모터스,20250320,연
00125822,삼보산업,009620,K,사업보고서 (2024.12),20250321001475,삼보산업,20250321,연
00125938,삼보판지,023600,K,사업보고서 (2024.12),20250320000229,삼보판지,20250320,연
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2024.12),20250814002051,삼부토건,20250814,연
00125974,삼부토건,001470,Y,사업보고서제출기한연장신고서 (2024.12),20250321001845,삼부토건,20250321,
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2024.12),20250814003670,삼성E&A,20250814,연
01688896,삼성FN리츠,448730,Y,사업보고서 (2025.07),20251002000153,삼성FN리츠,20251002,
01688896,삼성FN리츠,448730,Y,사업보고서 (2025.04),20250710000299,삼성FN리츠,20250710,
01688896,삼성FN리츠,448730,Y,사업보고서 (2025.01),20250414001082,삼성FN리츠,20250414,
01688896,삼성FN리츠,448730,Y,사업보고서 (2024.10),20250108000357,삼성FN리츠,20250108,
00126362,삼성SDI,006400,Y,사업보고서 (2024.12),20250311001275,삼성SDI,20250311,연
00126201,삼성공조,006660,Y,사업보고서 (2024.12),20250320001319,삼성공조,20250320,연
01675227,삼성기업인수목적7호,439250,E,사업보고서 (2024.12),20250312001022,삼성기업인수목적7호,20250312,
00149655,삼성물산,028260,Y,[기재정정]사업보고서 (2024.12),20250814002350,삼성물산,20250814,연
00877059,삼성바이오로직스,207940,Y,[기재정정]사업보고서 (2024.12),20250814004283,삼성바이오로직스,20250814,연
00126256,삼성생명,032830,Y,[기재정정]사업보고서 (2024.12),20250331004004,삼성생명,20250331,연
00126186,삼성에스디에스,018260,Y,사업보고서 (2024.12),20250311001129,삼성에스디에스,20250311,연
00126371,삼성전기,009150,Y,사업보고서 (2024.12),20250311001190,삼성전기,20250311,연
00126380,삼성전자,005930,Y,사업보고서 (2024.12),20250311001085,삼성전자,20250311,연
00126414,삼성제약,001360,Y,[기재정정]사업보고서 (2024.12),20250814003559,삼성제약,20250814,
00126478,삼성중공업,010140,Y,[기재정정]사업보고서 (2024.12),20250319000397,삼성중공업,20250319,연
00104856,삼성증권,016360,Y,사업보고서 (2024.12),20250306000628,삼성증권,20250306,연
00423690,삼성출판사,068290,Y,[기재정정]사업보고서 (2024.12),20251114002511,삼성출판사,20251114,
00126292,삼성카드,029780,Y,사업보고서 (2024.12),20250312000920,삼성카드,20250312,연
00139214,삼성화재해상보험,000810,Y,[기재정정]사업보고서 (2024.12),20250328001868,삼성화재해상보험,20250328,연
00126779,삼아알미늄,006110,Y,사업보고서 (2024.12),20250313001287,삼아알미늄,20250313,연
00126788,삼아제약,009300,K,사업보고서 (2024.12),20250320001308,삼아제약,20250320,연
00896285,삼양사,145990,Y,사업보고서 (2024.12),20250319000739,삼양사,20250319,연
00126955,삼양식품,003230,Y,[기재정정]사업보고서 (2022.12),20251112000498,삼양식품,20251112,연
00126955,삼양식품,003230,Y,사업보고서 (2024.12),20250318001186,삼양식품,20250318,연
00863533,삼양엔씨켐,482630,K,사업보고서 (2024.12),20250317000630,삼양엔씨켐,20250317,
00265041,삼양케이씨아이,036670,K,사업보고서 (2024.12),20250313000916,삼양케이씨아이,20250313,
00127042,삼양통상,002170,Y,사업보고서 (2024.12),20250321001357,삼양통상,20250321,연
01060814,삼양패키징,272550,Y,사업보고서 (2024.12),20250318001393,삼양패키징,20250318,연
00126937,삼양홀딩스,000070,Y,사업보고서 (2024.12),20250320000941,삼양홀딩스,20250320,연
00378363,3S,060310,K,사업보고서 (2025.03),20250618000208,3S,20250618,연
00127167,삼영무역,002810,Y,사업보고서 (2024.12),20250318000675,삼영무역,20250318,연
00127255,삼영,003720,Y,사업보고서 (2024.12),20250320000750,삼영,20250320,연
00405506,삼영에스앤씨,361670,K,사업보고서 (2024.12),20250314001721,삼영에스앤씨,20250314,
00250614,삼영엠텍,054540,K,사업보고서 (2024.12),20250321000394,삼영엠텍,20250321,연
00288343,삼영이엔씨,065570,K,[기재정정]사업보고서 (2024.12),20250814004169,삼영이엔씨,20250814,
00288343,삼영이엔씨,065570,K,사업보고서제출기한연장신고서 (2024.12),20250321000714,삼영이엔씨,20250321,
00127200,삼영전자공업,005680,Y,[기재정정]사업보고서 (2024.12),20250320001464,삼영전자공업,20250320,연
00191588,삼원강재,023000,Y,사업보고서 (2024.12),20250314000520,삼원강재,20250314,
00127802,삼익THK,004380,Y,사업보고서 (2024.12),20250313001328,삼익THK,20250313,연
00127857,삼익악기,002450,Y,[기재정정]사업보고서 (2024.12),20250710000455,삼익악기,20250710,연
00127909,삼일,032280,K,사업보고서 (2024.12),20250314001041,삼일,20250314,
00127936,삼일기업공사,002290,K,사업보고서 (2024.12),20250320001455,삼일기업공사,20250320,
00109806,삼일씨엔에스,004440,Y,사업보고서 (2024.12),20250320001188,삼일씨엔에스,20250320,
00128032,삼일제약,000520,Y,[기재정정]사업보고서 (2024.12),20250328001724,삼일제약,20250328,연
00128227,삼정펄프,009770,Y,사업보고서 (2024.12),20250327001293,삼정펄프,20250327,
00128227,삼정펄프,009770,Y,사업보고서제출기한연장신고서 (2024.12),20250320000858,삼정펄프,20250320,
00128315,삼지전자,037460,K,사업보고서 (2024.12),20250313001096,삼지전자,20250313,연
00173351,삼진,032750,K,[기재정정]사업보고서 (2024.12),20250325000593,삼진,20250325,연
00239514,삼진엘앤디,054090,K,[기재정정]사업보고서 (2024.12),20250327001009,삼진엘앤디,20250327,연
00128412,삼진제약,005500,Y,사업보고서 (2024.12),20250313001200,삼진제약,20250313,
00128546,삼천당제약,000250,K,[기재정정]사업보고서 (2024.12),20250324000897,삼천당제약,20250324,연
00128555,삼천리,004690,Y,[기재정정]사업보고서 (2024.12),20250813001129,삼천리,20250813,연
00128607,삼천리자전거,024950,K,사업보고서 (2024.12),20250313000648,삼천리자전거,20250313,연
00239639,삼표시멘트,038500,K,사업보고서 (2024.12),20250321001354,삼표시멘트,20250321,연
00262266,삼현,437730,K,사업보고서 (2024.12),20250320000972,삼현,20250320,연
00128926,삼현철강,017480,K,사업보고서 (2024.12),20250310000287,삼현철강,20250310,
00128980,삼호개발,010960,Y,사업보고서 (2024.12),20250317000096,삼호개발,20250317,연
00301112,삼화네트웍스,046390,K,사업보고서 (2024.12),20250320000129,삼화네트웍스,20250320,연
00129235,삼화왕관,004450,Y,사업보고서 (2024.12),20250320000947,삼화왕관,20250320,연
00129271,삼화전기,009470,Y,사업보고서 (2024.12),20250313000817,삼화전기,20250313,연
00129280,삼화전자공업,011230,Y,사업보고서 (2024.12),20250313000955,삼화전자공업,20250313,연
00129350,삼화콘덴서공업,001820,Y,사업보고서 (2024.12),20250313000953,삼화콘덴서공업,20250313,연
00129387,삼화페인트공업,000390,Y,사업보고서 (2024.12),20250312000816,삼화페인트공업,20250312,연
00129615,상보,027580,K,사업보고서 (2024.12),20250317000563,상보,20250317,연
00306162,상상인,038540,K,사업보고서 (2024.12),20250318000765,상상인,20250318,연
00112059,상상인증권,001290,Y,사업보고서 (2024.12),20250318001083,상상인증권,20250318,연
00129642,상신브레이크,041650,Y,사업보고서 (2024.12),20250314001195,상신브레이크,20250314,연
00480783,상신이디피,091580,K,[기재정정]사업보고서 (2024.12),20250331002207,상신이디피,20250331,연
00760999,상신전자,263810,K,사업보고서 (2024.12),20250311000782,상신전자,20250311,연
00181299,상아프론테크,089980,K,사업보고서 (2024.12),20250317000962,상아프론테크,20250317,연
00232007,상지건설,042940,K,[기재정정]사업보고서 (2024.12),20250812000779,상지건설,20250812,연
00147994,새로닉스,042600,K,사업보고서 (2024.12),20250318000898,새로닉스,20250318,연
00305668,새론오토모티브,075180,Y,사업보고서 (2024.12),20250321000868,새론오토모티브,20250321,연
00862880,새빗켐,107600,K,사업보고서 (2024.12),20250307001117,새빗켐,20250307,
01242241,샌즈랩,411080,K,[기재정정]사업보고서 (2024.12),20250408003097,샌즈랩,20250408,
01199727,샘씨엔에스,252990,K,사업보고서 (2024.12),20250318000090,샘씨엔에스,20250318,
00130091,샘표,007540,Y,[기재정정]사업보고서 (2024.12),20250814000253,샘표,20250814,연
01167056,샘표식품,248170,Y,사업보고서 (2024.12),20250314000817,샘표식품,20250314,연
01387164,샤페론,378800,K,사업보고서 (2024.12),20250317001026,샤페론,20250317,연
00867973,서남,294630,K,사업보고서 (2024.12),20250318000674,서남,20250318,
00373447,서린바이오,038070,K,[첨부추가]사업보고서 (2024.12),20250318001335,서린바이오,20250318,연
00130383,서부T&D,006730,K,사업보고서 (2024.12),20250318001411,서부T&D,20250318,연
00130408,서산,079650,K,사업보고서 (2024.12),20250317000347,서산,20250317,연
00166528,서암기계공업,100660,K,사업보고서 (2024.12),20250312000249,서암기계공업,20250312,
00163114,서연,007860,Y,사업보고서 (2024.12),20250318001318,서연,20250318,연
01036446,서연이화,200880,Y,[기재정정]사업보고서 (2024.12),20250331003613,서연이화,20250331,연
00153278,서연탑메탈,019770,K,사업보고서 (2024.12),20250313001230,서연탑메탈,20250313,연
00130684,서울도시가스,017390,Y,[기재정정]사업보고서 (2024.12),20250703000161,서울도시가스,20250703,연
00305570,서울리거,043710,K,사업보고서 (2024.12),20250314001083,서울리거,20250314,연
00488402,서울바이오시스,092190,K,사업보고서 (2024.12),20250319001111,서울바이오시스,20250319,연
00130763,서울반도체,046890,K,[기재정정]사업보고서 (2024.12),20250327001143,서울반도체,20250327,연
00112998,서울보증보험,031210,Y,사업보고서 (2024.12),20250324000440,서울보증보험,20250324,연
00130879,서울식품공업,004410,Y,사업보고서 (2024.12),20250320000850,서울식품공업,20250320,
00410915,서울옥션,063170,K,사업보고서 (2024.12),20250321001666,서울옥션,20250321,연
00130587,서울전자통신,027040,K,사업보고서 (2024.12),20250320001197,서울전자통신,20250320,연
00131018,서울제약,018680,K,사업보고서 (2024.12),20250320001077,서울제약,20250320,
00260745,서울평가정보,036120,K,[기재정정]사업보고서 (2024.12),20250328002317,서울평가정보,20250328,연
00131197,서원,021050,Y,사업보고서 (2024.12),20250320001156,서원,20250320,연
00445799,서원인텍,093920,K,사업보고서 (2024.12),20250320001139,서원인텍,20250320,연
00869272,서전기전,189860,K,사업보고서 (2024.12),20250319000540,서전기전,20250319,
00838005,서진시스템,178320,K,[기재정정]사업보고서 (2024.12),20250319001069,서진시스템,20250319,연
00800145,서진오토모티브,122690,K,사업보고서 (2024.12),20250320000875,서진오토모티브,20250320,연
00599285,서플러스글로벌,140070,K,사업보고서 (2024.12),20250314001246,서플러스글로벌,20250314,연
00131504,서한,011370,K,사업보고서 (2024.12),20250319000985,서한,20250319,연
00220622,서호전기,065710,K,사업보고서 (2024.12),20250312000874,서호전기,20250312,연
00131692,서흥,008490,Y,사업보고서 (2024.12),20250320000847,서흥,20250320,연
00219848,서희건설,035890,K,사업보고서 (2024.12),20250321001971,서희건설,20250321,연
00921916,석경에이티,357550,K,사업보고서 (2024.12),20250319000371,석경에이티,20250319,연
00131896,선광,003100,K,[기재정정]사업보고서 (2024.12),20250321001544,선광,20250321,연
00131939,선도전기,007610,Y,[기재정정]사업보고서 (2024.12),20250926000794,선도전기,20250926,연
00407036,선바이오,067370,K,[기재정정]사업보고서 (2024.12),20250321001634,선바이오,20250321,
01068658,선샤인푸드,217620,K,[기재정정]사업보고서 (2024.12),20250814003640,선샤인푸드,20250814,
00132211,SUN&L,002820,Y,사업보고서 (2024.12),20250321001205,SUN&L,20250321,연
00327819,선익시스템,171090,K,[기재정정]사업보고서 (2024.12),20250723000058,선익시스템,20250723,연
00855093,선진,136490,Y,사업보고서 (2024.12),20250318001380,선진,20250318,연
00132202,선진뷰티사이언스,086710,K,사업보고서 (2024.12),20250320000733,선진뷰티사이언스,20250320,연
00132318,성광벤드,014620,K,사업보고서 (2024.12),20250320001354,성광벤드,20250320,연
00216498,성도이엔지,037350,K,[기재정정]사업보고서 (2024.12),20250814001118,성도이엔지,20250814,연
00132628,성문전자,014910,Y,사업보고서 (2024.12),20250320000385,성문전자,20250320,연
00132804,성신양회,004980,Y,사업보고서 (2024.12),20250312000954,성신양회,20250312,연
00132868,성안머티리얼스,011300,Y,사업보고서 (2024.12),20250320000581,성안머티리얼스,20250320,연
00319272,성우,458650,K,[기재정정]사업보고서 (2024.12),20250414002047,성우,20250414,연
00364306,성우전자,081580,K,사업보고서 (2024.12),20250314001215,성우전자,20250314,연
00350482,성우테크론,045300,K,사업보고서 (2024.12),20250311000729,성우테크론,20250311,연
00132992,성우하이텍,015750,K,사업보고서 (2024.12),20250320001214,성우하이텍,20250320,연
01274329,성일하이텍,365340,K,[기재정정]사업보고서 (2024.12),20250327001024,성일하이텍,20250327,연
00133335,성창기업지주,000180,Y,사업보고서 (2024.12),20250317000553,성창기업지주,20250317,연
00486370,성창오토텍,080470,K,사업보고서 (2024.12),20250320001322,성창오토텍,20250320,연
00317210,성호전자,043260,K,사업보고서 (2024.12),20250321001917,성호전자,20250321,연
